,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
131,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Diskuse,Dlouhodobý úkol #686: Šíření informací a sdílení zkušeností,3.0,,2017-05-29
132,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-05-29
197,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Schůzky,"Dlouhodobý úkol #804: Výbor pro dopravu (doprava, dopravní)",1.5,,2017-05-27
238,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Úkol #6390: Zasedání zastupitelstva 25. 5. 2017,6.0,a) účast na zasedání Zastupitelstva,2017-05-25
283,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Dlouhodobý úkol #806: Výbor pro územní rozvoj a územní plán,3.0,,2017-05-24
390,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Příprava dokumentu,Dlouhodobý úkol #597: E-mailová komunikace,3.0,,2017-05-21
391,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.75,,2017-05-21
416,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-05-20
434,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Schůzky,Dlouhodobý úkol #686: Šíření informací a sdílení zkušeností,1.0,,2017-05-19
435,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Sociální sítě,Dlouhodobý úkol #165: Mediální výstupy,0.5,,2017-05-19
457,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-05-18
498,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-05-17
499,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Diskuse,Dlouhodobý úkol #797: Kontrolní výbor,0.5,,2017-05-17
500,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Dlouhodobý úkol #797: Kontrolní výbor,0.33,,2017-05-17
501,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Dlouhodobý úkol #806: Výbor pro územní rozvoj a územní plán,0.75,c) účast na jednání výborů Zastupitelstva,2017-05-17
502,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,Dlouhodobý úkol #806: Výbor pro územní rozvoj a územní plán,1.0,,2017-05-17
537,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,"Dlouhodobý úkol #808: Výbor pro životní prostředí, infrastrukturu a technickou vybavenost",0.5,c) účast na jednání výborů Zastupitelstva,2017-05-16
538,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Studium podkladů,"Dlouhodobý úkol #804: Výbor pro dopravu (doprava, dopravní)",0.5,,2017-05-16
539,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Mediální výstupy,Dlouhodobý úkol #165: Mediální výstupy,1.2,,2017-05-16
567,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Jednání,Úkol #4830: Jednání klubu v roce 2017,2.0,,2017-05-15
652,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.33,,2017-05-12
682,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-05-11
684,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-05-11
720,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2017-05-10
756,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.5,,2017-05-09
758,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Schůzky,Programový cíl #105: Podněty občanů,1.5,,2017-05-09
893,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Přednáška a popularizace,Dlouhodobý úkol #686: Šíření informací a sdílení zkušeností,4.0,,2017-05-04
928,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,2.0,,2017-05-03
980,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2017-05-02
981,zastupitelstvo hl. m. Prahy,Mikuláš Ferjenčík,Schůzky,Programový cíl #1000: Cyklokomise,1.0,,2017-05-02
