,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
26,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,Úkol #10696: Záchrana Klamovky,1.5,,2018-04-30
27,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,Úkol #10693: U Sixtů,2.0,,2018-04-30
29,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,Schůzka #10691: Schůzka s Romskými iniciativami,1.5,,2018-04-30
107,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Jednání,Dlouhodobý úkol #658: Administrativa,4.0,,2018-04-26
147,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,Dlouhodobý úkol #2706: Libeňský most,2.5,,2018-04-25
154,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Studium podkladů,Dlouhodobý úkol #658: Administrativa,5.0,,2018-04-25
200,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Jednání,Úkol #10507: Zasedání zastupitelstva 26. 4. 2018,2.0,,2018-04-24
212,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Studium podkladů,Dlouhodobý úkol #658: Administrativa,3.0,,2018-04-24
252,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Jednání,Dlouhodobý úkol #2706: Libeňský most,2.0,,2018-04-23
262,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Jednání,Dlouhodobý úkol #802: Finanční výbor,0.5,,2018-04-23
308,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Studium podkladů,Dlouhodobý úkol #802: Finanční výbor,3.0,,2018-04-22
386,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Příprava dokumentu,Úkol #10690: Příprava programu pro Dopravu 2018,5.0,,2018-04-19
387,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Jednání,Dlouhodobý úkol #674: Výbor pro správu majetku a majetkové podíly (majetek),1.0,,2018-04-19
388,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Studium podkladů,Dlouhodobý úkol #674: Výbor pro správu majetku a majetkové podíly (majetek),2.0,,2018-04-19
507,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Jednání,"Dlouhodobý úkol #804: Výbor pro dopravu (doprava, dopravní)",2.0,,2018-04-17
616,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Studium podkladů,"Dlouhodobý úkol #804: Výbor pro dopravu (doprava, dopravní)",3.0,,2018-04-15
685,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Přednáška a popularizace,Úkol #10695: Bussiness Breakfast: Uber vs. Taxi,2.25,,2018-04-12
790,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,Úkol #10690: Příprava programu pro Dopravu 2018,1.25,,2018-04-10
791,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Příprava dokumentu,Úkol #10690: Příprava programu pro Dopravu 2018,3.0,,2018-04-10
849,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,Schůzka #10379: Schůzka s Gillarem dne 9. dubna 2018,1.25,,2018-04-09
964,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Mediální výstupy,Úkol #10273: Revitalizace náplavky přes sezónu - podnět od Ivo Slavík (AVOID Gallery),1.0,,2018-04-05
965,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Studium podkladů,Úkol #10273: Revitalizace náplavky přes sezónu - podnět od Ivo Slavík (AVOID Gallery),0.5,,2018-04-05
1006,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Schůzky,Úkol #10273: Revitalizace náplavky přes sezónu - podnět od Ivo Slavík (AVOID Gallery),1.5,,2018-04-04
1036,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Přednáška a popularizace,Úkol #10690: Příprava programu pro Dopravu 2018,5.0,,2018-04-03
1092,zastupitelstvo hl. m. Prahy,Viktor Mahrik,Příprava dokumentu,Úkol #10690: Příprava programu pro Dopravu 2018,3.5,,2018-04-01
