,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
19,Praha,Ondřej Profant,Schůzky,Dlouhodobý úkol #1975: Vedení krajského sdružení,0.6,,2016-12-30
20,mediální odbor,Ondřej Profant,Schůzky,"Úkol #4822: Iniciativa ""Přichází rozvědka"" - zapojení",1.5,,2016-12-30
42,mediální odbor,Ondřej Profant,Telefon,"Úkol #4822: Iniciativa ""Přichází rozvědka"" - zapojení",0.25,,2016-12-29
43,zastupitelstvo hl. m. Prahy,Ondřej Profant,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2016-12-29
44,technický odbor,Ondřej Profant,Administrativa,Dlouhodobý úkol #3504: Vedení technického odboru (TO),1.5,,2016-12-29
71,technický odbor,Ondřej Profant,Administrativa,Podání #4734: Moznost zaznamenavat cas u ukolu,0.1,,2016-12-29
75,zastupitelstvo hl. m. Prahy,Ondřej Profant,Administrativa,Dlouhodobý úkol #914: Vykazování úkolů,0.5,,2016-12-28
76,technický odbor,Ondřej Profant,Vývoj software,Úkol #3382: Webařský tým - celostátní web,1.0,,2016-12-28
101,technický odbor,Ondřej Profant,Vývoj software,Úkol #3382: Webařský tým - celostátní web,2.0,,2016-12-27
138,technický odbor,Ondřej Profant,Vývoj software,Dlouhodobý úkol #3276: Forum,1.0,,2016-12-22
139,zastupitelstvo hl. m. Prahy,Ondřej Profant,Studium podkladů,Dlouhodobý úkol #693: Sebevzdělávání,2.0,,2016-12-22
140,personální odbor,Ondřej Profant,Administrativa,Úkol #4276: Newsletter,1.5,,2016-12-22
184,technický odbor,Ondřej Profant,Schůzky,Úkol #4237: Záměr TO: nová aplikace pro finanční odbor (FO),1.0,,2016-12-21
188,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Dlouhodobý úkol #3271: Výbor a komise pro Smart City (cities),1.0,,2016-12-21
189,technický odbor,Ondřej Profant,Příprava dokumentu,Úkol #4237: Záměr TO: nová aplikace pro finanční odbor (FO),0.7,,2016-12-21
195,technický odbor,Ondřej Profant,Schůzky,Úkol #3382: Webařský tým - celostátní web,1.0,,2016-12-20
196,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #1565: Schůzka s IDC,1.0,,2016-12-20
215,technický odbor,Ondřej Profant,Schůzky,Úkol #3382: Webařský tým - celostátní web,1.0,,2016-12-20
216,zastupitelstvo hl. m. Prahy,Ondřej Profant,Jednání,Dlouhodobý úkol #3271: Výbor a komise pro Smart City (cities),1.0,c) účast na jednání výborů Zastupitelstva,2016-12-20
248,zastupitelstvo hl. m. Prahy,Ondřej Profant,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),0.5,,2016-12-19
249,zastupitelstvo hl. m. Prahy,Ondřej Profant,Schůzky,Schůzka #4642: Schůzka s Radek Vondra,1.0,,2016-12-19
250,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Dlouhodobý úkol #2581: Gesce majetku obecně,0.5,,2016-12-19
251,zastupitelstvo hl. m. Prahy,Ondřej Profant,Mediální výstupy,Dlouhodobý úkol #2581: Gesce majetku obecně,0.5,,2016-12-19
252,zastupitelstvo hl. m. Prahy,Ondřej Profant,Cesta,Dlouhodobý úkol #2581: Gesce majetku obecně,0.5,,2016-12-19
253,zastupitelstvo hl. m. Prahy,Ondřej Profant,Studium podkladů,Dlouhodobý úkol #2581: Gesce majetku obecně,0.5,,2016-12-19
