,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
0,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2018-02-28
1,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Schůzky,Dlouhodobý úkol #3635: Dopravní podnik - seznámení se s fungováním a povšechná kontrola,2.0,,2018-02-28
2,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Schůzky,Schůzka #8724: Schůzka s JCDecaux ohledně budoucnosti pražského mobiliáře,0.5,,2018-02-28
28,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Schůzky,Úkol #304: Komunikace s občany,0.75,,2018-02-27
29,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Schůzky,Úkol #304: Komunikace s občany,0.75,,2018-02-27
30,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Školení a sebevzdělávání,Dlouhodobý úkol #2614: Doprava,8.0,,2018-02-27
53,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,1.0,,2018-02-26
89,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,E-mail,Dlouhodobý úkol #597: E-mailová komunikace,0.5,,2018-02-24
94,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Schůzka #8724: Schůzka s JCDecaux ohledně budoucnosti pražského mobiliáře,1.5,,2018-02-23
95,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Schůzka #8724: Schůzka s JCDecaux ohledně budoucnosti pražského mobiliáře,3.0,,2018-02-23
111,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Dlouhodobý úkol #182: Jednání klubu,1.0,,2018-02-22
112,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Jednání,Úkol #9518: Zasedání zastupitelstva 22. února 2018,11.0,,2018-02-22
131,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Mediální výstupy,Dlouhodobý úkol #1100: Mediální komunikace,1.0,,2018-02-21
132,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Mediální výstupy,Dlouhodobý úkol #1100: Mediální komunikace,1.0,,2018-02-21
133,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Úkol #264: Vysypávání odpadu,3.5,,2018-02-21
155,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Mediální výstupy,Dlouhodobý úkol #1100: Mediální komunikace,4.5,,2018-02-20
156,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Cesta,Dlouhodobý úkol #182: Jednání klubu,0.5,,2018-02-20
157,zastupitelstvo hl. m. Prahy,Ivan Mikoláš,Studium podkladů,Dlouhodobý úkol #182: Jednání klubu,0.5,,2018-02-20
